customerKey,customerSortKey,address,city,zipCode,customerType,leaseTerms,moveInDate,moveOutDate
606,LEASE#fu-7779,11 Oneill Terrace,Sacramento,94237,Resident,3,2/13/2018,2/13/2021
607,LEASE#dy-7155,9751 Towne Alley,San Francisco,94169,Resident,2,8/12/2017,8/12/2019
608,LEASE#zk-0672,842 Acker Park,Santa Cruz,95064,Resident,2,7/14/2012,7/14/2014
609,LEASE#wd-0528,609 Algoma Alley,Santa Clara,95054,Resident,2,8/25/2017,8/25/2019
610,LEASE#dw-2307,25 Tomscot Point,Santa Monica,90410,Resident,1,4/8/2012,4/8/2013
611,LEASE#fu-1546,756 Elgar Plaza,San Diego,92196,Resident,3,4/7/2019,4/7/2022
612,LEASE#nd-3951,5263 Corry Avenue,Worcester,1605,Resident,3,11/12/2013,11/12/2016
613,LEASE#pr-8318,53349 Gerald Hill,Oakland,94622,Resident,3,11/3/2013,11/3/2016
614,LEASE#ft-6109,4433 Hermina Center,Watertown,2472,Resident,3,8/2/2019,8/2/2022
615,LEASE#mv-4048,11 Oriole Junction,Los Angeles,90035,Resident,1,2/15/2018,2/15/2019
616,LEASE#lk-0693,036 Lakewood Gardens Alley,Sacramento,95865,Resident,3,9/9/2013,9/9/2016
617,LEASE#ve-3050,4518 Nancy Road,San Diego,92186,Resident,1,4/12/2021,4/12/2022
618,LEASE#hu-2737,852 Vermont Parkway,Fresno,93715,Resident,1,6/29/2014,6/29/2015
619,LEASE#hm-7012,48844 Goodland Road,Savannah,31405,Resident,1,8/12/2012,8/12/2013
620,LEASE#ev-3541,1481 Maryland Park,Fresno,93778,Resident,3,5/6/2011,5/6/2014
621,LEASE#ag-0124,0 Ridgeway Terrace,North Hollywood,91606,Resident,3,4/9/2011,4/9/2014
622,LEASE#od-6488,33 Lyons Park,Alhambra,91841,Resident,2,9/1/2013,9/1/2015
623,LEASE#om-1582,1767 Butterfield Terrace,San Mateo,94405,Resident,1,7/14/2017,7/14/2018
624,LEASE#wx-7554,41 Thompson Street,San Diego,92165,Resident,2,1/6/2011,1/6/2013
625,LEASE#na-0617,178 Marquette Lane,Sacramento,94250,Resident,2,7/24/2017,7/24/2019
626,LEASE#gn-3152,57 Myrtle Drive,San Jose,95173,Resident,1,10/22/2016,10/22/2017
627,LEASE#pg-8906,80467 Raven Trail,Fresno,93740,Resident,2,7/10/2010,7/10/2012
628,LEASE#ns-7813,849 Mcbride Parkway,Atlanta,30351,Resident,3,4/25/2019,4/25/2022
629,LEASE#tx-5319,19446 Northfield Trail,Garden Grove,92645,Resident,3,11/19/2012,11/19/2015
630,LEASE#pm-0501,3379 Granby Terrace,San Francisco,94169,Resident,1,2/12/2020,2/12/2021
631,LEASE#cy-8186,919 Coleman Alley,Fresno,93704,Resident,2,12/16/2018,12/16/2020
632,LEASE#ic-4750,9 Mcbride Place,Riverside,92513,Resident,1,2/25/2021,2/25/2022
633,LEASE#lt-2448,082 Lerdahl Circle,Boston,2216,Resident,1,8/27/2015,8/27/2016
634,LEASE#ax-3331,43 Myrtle Terrace,Riverside,92519,Resident,2,11/8/2017,11/8/2019
635,LEASE#gp-6449,9218 Farwell Drive,Santa Barbara,93150,Resident,1,5/25/2012,5/25/2013
636,LEASE#il-0541,30711 Hagan Avenue,Boston,2104,Resident,3,8/17/2010,8/17/2013
637,LEASE#rd-1725,64 Twin Pines Court,Ventura,93005,Resident,3,6/30/2014,6/30/2017
638,LEASE#ex-5242,67 Donald Street,Atlanta,30386,Resident,1,5/27/2020,5/27/2021
639,LEASE#tk-7107,85 Duke Center,Boston,2114,Resident,1,3/8/2013,3/8/2014
640,LEASE#xl-8331,7689 Westport Lane,Atlanta,31119,Resident,1,4/8/2011,4/8/2012
641,LEASE#zn-8290,965 Forster Road,Anaheim,92805,Resident,1,8/14/2016,8/14/2017
642,LEASE#dg-6619,26208 Stuart Avenue,Los Angeles,90005,Resident,2,3/16/2017,3/16/2019
643,LEASE#uv-3027,7 Kinsman Hill,Pasadena,91199,Resident,3,3/30/2013,3/30/2016
644,LEASE#ea-9432,74130 Manley Parkway,North Hollywood,91606,Resident,2,9/26/2014,9/26/2016
645,LEASE#mh-2203,599 Sloan Junction,Boston,2124,Resident,1,4/24/2014,4/24/2015
646,LEASE#ia-7335,484 Donald Place,Santa Barbara,93106,Resident,2,4/15/2012,4/15/2014
647,LEASE#mg-3918,908 Merrick Center,Marietta,30066,Resident,3,2/5/2018,2/5/2021
648,LEASE#ut-5709,6 Forest Dale Circle,Glendale,91205,Resident,3,8/20/2013,8/20/2016
649,LEASE#le-4545,6 Killdeer Street,San Jose,95128,Resident,2,8/25/2013,8/25/2015
650,LEASE#fu-4140,2456 Thierer Hill,Sacramento,94273,Resident,3,6/28/2020,6/28/2023
651,LEASE#dn-8311,33531 Artisan Crossing,Garden Grove,92645,Resident,2,9/2/2011,9/2/2013
652,LEASE#po-8022,063 Fairview Trail,Savannah,31422,Resident,2,12/11/2020,12/11/2022
653,LEASE#cx-0716,8 Quincy Trail,Torrance,90510,Resident,3,7/17/2011,7/17/2014
654,LEASE#wc-6569,86156 Longview Trail,Pasadena,91131,Resident,3,11/27/2013,11/27/2016
655,LEASE#ml-7657,736 Brickson Park Circle,San Luis Obispo,93407,Resident,3,6/9/2021,6/9/2024
656,LEASE#qg-3988,90 Chinook Court,New Bedford,2745,Resident,3,10/19/2014,10/19/2017
657,LEASE#as-3513,195 Straubel Crossing,North Hollywood,91606,Resident,2,3/16/2011,3/16/2013
658,LEASE#wl-7729,9 Pearson Court,Van Nuys,91406,Resident,2,2/2/2014,2/2/2016
659,LEASE#dh-0306,71320 Graceland Lane,Pasadena,91199,Resident,3,5/25/2013,5/25/2016
660,LEASE#vo-9994,2958 Haas Court,Simi Valley,93094,Resident,2,7/12/2018,7/12/2020
661,LEASE#gh-3449,40278 Vidon Alley,Los Angeles,90025,Resident,2,2/6/2018,2/6/2020
662,LEASE#ur-5832,83573 Hoffman Pass,Simi Valley,93094,Resident,3,4/25/2012,4/25/2015
663,LEASE#ty-8904,01 5th Circle,San Francisco,94121,Resident,3,11/23/2017,11/23/2020
664,LEASE#ja-1061,81757 Moulton Place,Atlanta,30351,Resident,2,8/28/2019,8/28/2021
665,LEASE#km-6113,1580 Quincy Alley,Pasadena,91109,Resident,2,9/5/2015,9/5/2017
666,LEASE#ry-7069,08051 Kinsman Street,Sacramento,95818,Resident,2,11/28/2011,11/28/2013
667,LEASE#bv-0248,2958 Anzinger Terrace,Oakland,94627,Resident,3,10/27/2011,10/27/2014
668,LEASE#by-4322,858 Golden Leaf Crossing,Riverside,92505,Resident,3,12/8/2011,12/8/2014
669,LEASE#ia-0245,69914 Katie Circle,Fresno,93750,Resident,3,6/1/2019,6/1/2022
670,LEASE#jm-2604,722 Mayer Junction,Inglewood,90310,Resident,1,6/12/2018,6/12/2019
671,LEASE#fh-8568,7161 Vermont Park,Sacramento,94230,Resident,1,9/15/2014,9/15/2015
672,LEASE#si-1276,689 Arapahoe Way,San Jose,95113,Resident,2,6/23/2016,6/23/2018
673,LEASE#le-7253,9 Bowman Street,Sacramento,94286,Resident,3,7/18/2012,7/18/2015
674,LEASE#gw-8884,684 Talisman Plaza,Orange,92668,Resident,3,6/30/2018,6/30/2021
675,LEASE#ck-9009,6087 Clyde Gallagher Hill,Los Angeles,90094,Resident,1,9/19/2016,9/19/2017
676,LEASE#fp-5650,3 Transport Trail,Macon,31217,Resident,2,6/18/2019,6/18/2021
677,LEASE#mp-6338,8 Glacier Hill Alley,Long Beach,90805,Resident,2,8/11/2019,8/11/2021
678,LEASE#ri-4684,075 Manitowish Court,San Diego,92145,Resident,3,2/25/2010,2/25/2013
679,LEASE#nm-6614,86186 Karstens Trail,Sacramento,95823,Resident,3,9/18/2012,9/18/2015
680,LEASE#xc-5912,080 Harbort Lane,Van Nuys,91499,Resident,1,12/31/2012,12/31/2013
681,LEASE#wt-8992,408 Forster Pass,Springfield,1129,Resident,3,8/5/2016,8/5/2019
682,LEASE#oi-8671,8871 Southridge Center,San Diego,92186,Resident,3,5/13/2015,5/13/2018
683,LEASE#ro-3043,1 Roxbury Hill,San Francisco,94142,Resident,1,8/10/2018,8/10/2019
684,LEASE#cg-8903,0 Coolidge Drive,Stockton,95219,Resident,2,9/4/2012,9/4/2014
685,LEASE#om-3540,9 Ryan Junction,Berkeley,94705,Resident,1,9/25/2020,9/25/2021
686,LEASE#oh-7839,6 Stone Corner Point,Modesto,95354,Resident,1,3/7/2016,3/7/2017
687,LEASE#fr-1543,67871 Carberry Place,Columbus,31914,Resident,2,4/10/2019,4/10/2021
688,LEASE#fg-5661,9574 Heffernan Way,Atlanta,30356,Resident,2,12/17/2017,12/17/2019
689,LEASE#uq-5485,3499 Butternut Parkway,Lawrenceville,30045,Resident,1,9/5/2019,9/5/2020
690,LEASE#ic-0672,0522 Lawn Circle,Huntington Beach,92648,Resident,1,12/6/2016,12/6/2017
691,LEASE#hv-8864,333 Ryan Junction,Garden Grove,92844,Resident,3,10/18/2017,10/18/2020
692,LEASE#ea-6714,86 Del Mar Hill,San Diego,92145,Resident,3,9/24/2014,9/24/2017
693,LEASE#fy-2230,49 Hallows Hill,Fullerton,92835,Resident,2,5/6/2018,5/6/2020
694,LEASE#yd-8142,02207 Moulton Crossing,Cumming,30130,Resident,2,2/25/2020,2/25/2022
695,LEASE#ry-5598,3180 Hallows Crossing,Sacramento,94286,Resident,2,1/11/2020,1/11/2022
696,LEASE#ul-3981,8 Spenser Terrace,Decatur,30033,Resident,1,11/5/2011,11/5/2012
697,LEASE#bi-7561,8257 Elgar Park,Boston,2124,Resident,3,4/13/2019,4/13/2022
698,LEASE#zv-3029,012 Burning Wood Junction,San Diego,92153,Resident,1,3/9/2016,3/9/2017
699,LEASE#fr-1998,8231 Vermont Road,Los Angeles,90040,Resident,1,4/26/2015,4/26/2016
700,LEASE#te-2066,49033 Banding Parkway,Bakersfield,93381,Resident,3,12/5/2012,12/5/2015
701,LEASE#gl-2772,293 Monument Alley,San Jose,95128,Resident,1,2/12/2020,2/12/2021
702,LEASE#al-0727,2 Butternut Pass,Boston,2208,Resident,2,11/11/2012,11/11/2014
703,LEASE#jr-5837,7458 Cordelia Hill,Augusta,30905,Resident,2,12/17/2017,12/17/2019
704,LEASE#ii-4095,2369 Knutson Point,Springfield,1105,Resident,1,6/24/2020,6/24/2021
705,LEASE#wz-0797,5 Anderson Terrace,Atlanta,30340,Resident,2,2/13/2016,2/13/2018
706,LEASE#ti-3847,7 Maple Wood Pass,Sacramento,95852,Resident,1,12/13/2014,12/13/2015
707,LEASE#fn-2543,4 Huxley Plaza,Fresno,93762,Resident,2,12/7/2015,12/7/2017
708,LEASE#th-6523,89373 Sheridan Drive,Lawrenceville,30045,Resident,2,4/30/2011,4/30/2013
709,LEASE#rn-6233,93 Iowa Point,Fresno,93715,Resident,2,1/9/2020,1/9/2022
710,LEASE#pz-0609,380 Evergreen Junction,Palmdale,93591,Resident,3,4/11/2020,4/11/2023
711,LEASE#ks-3252,01 Carey Road,Duluth,30195,Resident,2,12/27/2020,12/27/2022
712,LEASE#pl-5656,44882 Roth Street,Pomona,91797,Resident,2,7/29/2017,7/29/2019
713,LEASE#pz-8400,8246 Continental Circle,Oakland,94627,Resident,3,2/16/2015,2/16/2018
714,LEASE#os-6757,538 Luster Trail,San Francisco,94154,Resident,2,5/5/2014,5/5/2016
715,LEASE#oe-8930,155 Jackson Point,San Diego,92132,Resident,3,10/22/2020,10/22/2023
716,LEASE#xe-4905,3047 Dawn Parkway,Atlanta,30351,Resident,1,9/2/2013,9/2/2014
717,LEASE#ir-1794,63162 Hansons Crossing,Los Angeles,90030,Resident,2,8/9/2011,8/9/2013
718,LEASE#je-2666,49066 Namekagon Pass,Burbank,91520,Resident,3,6/19/2016,6/19/2019
719,LEASE#bf-3144,18030 Moulton Parkway,Petaluma,94975,Resident,1,11/10/2012,11/10/2013
720,LEASE#gv-5063,8 Almo Terrace,Los Angeles,90025,Resident,2,11/1/2014,11/1/2016
721,LEASE#cd-9957,96669 Main Place,Fresno,93750,Resident,3,10/24/2015,10/24/2018
722,LEASE#zd-8603,115 Prentice Drive,San Jose,95108,Resident,2,1/16/2017,1/16/2019
723,LEASE#ks-6883,393 Northport Park,Anaheim,92805,Resident,2,2/28/2015,2/28/2017
724,LEASE#nv-9900,3 Mesta Trail,Fresno,93786,Resident,3,12/18/2014,12/18/2017
725,LEASE#gr-5906,60985 Muir Park,San Francisco,94159,Resident,3,1/6/2013,1/6/2016
726,LEASE#zh-3296,4 Schurz Drive,Boston,2283,Resident,3,8/4/2018,8/4/2021
727,LEASE#ei-6527,500 Bonner Crossing,Santa Clara,95054,Resident,3,4/29/2015,4/29/2018
728,LEASE#fs-5407,8987 Texas Junction,Fresno,93740,Resident,3,7/4/2015,7/4/2018
729,LEASE#yq-9678,74415 Transport Plaza,Atlanta,30386,Resident,3,7/25/2020,7/25/2023
730,LEASE#hb-6975,36731 Portage Trail,Savannah,31422,Resident,3,10/9/2015,10/9/2018
731,LEASE#cd-5065,33050 Anzinger Terrace,San Bernardino,92424,Resident,2,1/27/2017,1/27/2019
732,LEASE#ty-4994,79 Elmside Terrace,Sacramento,94207,Resident,3,9/14/2015,9/14/2018
733,LEASE#di-7033,7 Ohio Pass,Alpharetta,30022,Resident,1,6/7/2014,6/7/2015
734,LEASE#so-4559,625 Goodland Avenue,Boston,2203,Resident,1,3/4/2019,3/4/2020
735,LEASE#qz-4560,49189 La Follette Hill,San Diego,92121,Resident,2,3/5/2014,3/5/2016
736,LEASE#wo-9712,0792 Corry Drive,San Francisco,94132,Resident,1,12/10/2015,12/10/2016
737,LEASE#rc-3987,70260 Golf View Alley,San Jose,95118,Resident,1,11/13/2014,11/13/2015
738,LEASE#wd-9531,65 Amoth Plaza,Los Angeles,90040,Resident,2,3/18/2015,3/18/2017
739,LEASE#ig-6419,06480 Nobel Center,San Jose,95118,Resident,2,7/5/2016,7/5/2018
740,LEASE#lx-0545,45836 Westport Crossing,Atlanta,30351,Resident,1,12/4/2019,12/4/2020
741,LEASE#ij-9240,4023 Hoard Drive,Los Angeles,90065,Resident,2,4/24/2013,4/24/2015
742,LEASE#pt-4272,79 Old Shore Place,Northridge,91328,Resident,1,8/27/2016,8/27/2017
743,LEASE#ry-4271,254 Blue Bill Park Street,Newport Beach,92662,Resident,3,3/1/2010,3/1/2013
744,LEASE#kk-0179,630 Graceland Crossing,Oceanside,92056,Resident,3,7/4/2018,7/4/2021
745,LEASE#ik-3526,5 Continental Park,San Francisco,94137,Resident,3,7/22/2018,7/22/2021
746,LEASE#et-5443,0632 Lotheville Park,Sacramento,95828,Resident,1,3/6/2012,3/6/2013
747,LEASE#qb-9568,159 Ludington Parkway,Escondido,92030,Resident,2,8/10/2012,8/10/2014
748,LEASE#an-2622,1032 Roxbury Road,Bakersfield,93381,Resident,3,11/23/2017,11/23/2020
749,LEASE#hj-9273,328 Bowman Alley,Los Angeles,90060,Resident,2,4/15/2018,4/15/2020
750,LEASE#to-7155,0654 Kings Junction,Marietta,30066,Resident,2,1/19/2012,1/19/2014
751,LEASE#hp-3320,86 Buhler Place,Sacramento,95865,Resident,1,9/25/2015,9/25/2016
752,LEASE#od-3248,588 Lukken Center,Sacramento,95818,Resident,3,7/18/2017,7/18/2020
753,LEASE#ie-3481,3 Maryland Circle,Chico,95973,Resident,3,1/5/2019,1/5/2022
754,LEASE#ei-3712,06797 Brentwood Place,Macon,31296,Resident,2,6/29/2017,6/29/2019
755,LEASE#oh-0742,2 Clove Junction,Atlanta,31132,Resident,1,6/11/2012,6/11/2013
756,LEASE#nr-1209,6 Garrison Plaza,Atlanta,30301,Resident,2,8/13/2011,8/13/2013
757,LEASE#km-9041,69 Hayes Drive,Boston,2208,Resident,1,9/15/2010,9/15/2011
758,LEASE#qd-1145,34628 6th Trail,Los Angeles,90015,Resident,3,4/28/2016,4/28/2019
759,LEASE#nb-1158,9510 Jenna Alley,Savannah,31422,Resident,2,7/21/2018,7/21/2020
760,LEASE#ej-7100,018 American Ash Circle,Orange,92668,Resident,3,1/30/2015,1/30/2018
761,LEASE#eh-2064,746 Summerview Center,San Diego,92170,Resident,2,6/16/2012,6/16/2014
762,LEASE#lx-4001,12549 Johnson Road,San Jose,95194,Resident,2,7/28/2010,7/28/2012
763,LEASE#bu-2489,5188 Kings Plaza,San Jose,95160,Resident,1,2/22/2018,2/22/2019
764,LEASE#br-1738,1 Schiller Hill,Norcross,30092,Resident,2,7/31/2020,7/31/2022
765,LEASE#jn-9465,786 Quincy Road,Torrance,90505,Resident,2,7/11/2020,7/11/2022
766,LEASE#os-9340,7 Ronald Regan Terrace,Sacramento,95828,Resident,3,10/18/2011,10/18/2014
767,LEASE#ca-9690,47 Mallory Park,San Jose,95160,Resident,1,5/5/2019,5/5/2020
768,LEASE#gy-8374,8965 Kinsman Point,Worcester,1610,Resident,2,9/26/2014,9/26/2016
769,LEASE#ld-8139,1682 Paget Pass,Boston,2203,Resident,1,5/13/2012,5/13/2013
770,LEASE#uy-3158,0147 High Crossing Center,Bakersfield,93399,Resident,1,10/18/2018,10/18/2019
771,LEASE#en-3342,35473 Grasskamp Way,Boston,2163,Resident,3,3/29/2011,3/29/2014
772,LEASE#ny-6041,114 Lunder Way,Atlanta,30368,Resident,2,12/20/2013,12/20/2015
773,LEASE#zl-4642,422 Union Road,San Jose,95113,Resident,3,10/10/2016,10/10/2019
774,LEASE#mp-0564,30 Meadow Ridge Point,San Bernardino,92415,Resident,2,5/29/2016,5/29/2018
775,LEASE#oi-9598,35662 Karstens Pass,Fresno,93794,Resident,1,5/17/2016,5/17/2017
776,LEASE#pu-7317,6781 Buena Vista Parkway,Orange,92668,Resident,2,7/13/2019,7/13/2021
777,LEASE#rh-3699,289 Ridge Oak Road,Santa Barbara,93106,Resident,2,10/4/2016,10/4/2018
778,LEASE#ec-5717,77 Grim Trail,Stockton,95210,Resident,1,8/29/2013,8/29/2014
779,LEASE#xa-1747,9850 Green Parkway,Boston,2119,Resident,1,3/24/2011,3/24/2012
780,LEASE#ky-7784,9 Raven Center,Pasadena,91186,Resident,2,4/8/2016,4/8/2018
781,LEASE#ot-6397,69 Kenwood Point,Santa Clara,95054,Resident,3,7/20/2015,7/20/2018
782,LEASE#mf-2365,408 Spaight Road,Sacramento,94273,Resident,3,3/29/2016,3/29/2019
783,LEASE#eq-9807,6 Eagle Crest Plaza,Irvine,92717,Resident,1,8/20/2012,8/20/2013
784,LEASE#hl-9425,31202 Ryan Road,Fresno,93726,Resident,1,10/7/2014,10/7/2015
785,LEASE#gg-0990,3015 Northwestern Park,Bakersfield,93305,Resident,1,2/6/2011,2/6/2012
786,LEASE#ug-5269,0 Sullivan Point,Los Angeles,90101,Resident,2,11/13/2014,11/13/2016
787,LEASE#hy-1166,39 Myrtle Lane,Corona,92878,Resident,3,11/28/2011,11/28/2014
788,LEASE#pi-0489,79747 Milwaukee Junction,San Francisco,94116,Resident,3,5/7/2016,5/7/2019
789,LEASE#ot-7075,7141 Manufacturers Parkway,Carlsbad,92013,Resident,2,3/18/2013,3/18/2015
790,LEASE#jh-8114,403 Kedzie Lane,Savannah,31422,Resident,2,4/1/2015,4/1/2017
791,LEASE#oq-8777,928 Fairview Point,Sacramento,94237,Resident,1,11/21/2016,11/21/2017
792,LEASE#lj-5123,7171 Scofield Point,Bakersfield,93305,Resident,1,3/18/2015,3/18/2016
793,LEASE#gv-1413,29643 Shelley Drive,Atlanta,31119,Resident,2,11/29/2020,11/29/2022
794,LEASE#lr-6502,31425 Old Gate Alley,Boston,2163,Resident,2,12/2/2013,12/2/2015
795,LEASE#ks-4571,20447 Harbort Alley,San Jose,95155,Resident,1,4/28/2013,4/28/2014
796,LEASE#ww-7679,11 Rusk Parkway,Stockton,95210,Resident,1,3/11/2014,3/11/2015
797,LEASE#tq-8147,64670 Sutherland Street,San Francisco,94126,Resident,1,1/21/2015,1/21/2016
798,LEASE#gv-1659,6 Bluestem Terrace,Sacramento,95823,Resident,2,1/31/2014,1/31/2016
799,LEASE#gu-7568,5 Carpenter Terrace,Atlanta,31190,Resident,2,4/7/2020,4/7/2022
800,LEASE#un-1482,12645 Corry Trail,Stockton,95298,Resident,2,10/24/2011,10/24/2013
801,LEASE#cl-3661,77543 Westridge Court,Oakland,94611,Resident,2,2/2/2016,2/2/2018
802,LEASE#cj-7495,39425 Fulton Alley,San Bernardino,92410,Resident,3,9/25/2014,9/25/2017
803,LEASE#sf-9566,6923 Sunbrook Center,Mountain View,94042,Resident,3,11/7/2014,11/7/2017
804,LEASE#lw-1616,55568 Mifflin Trail,Van Nuys,91499,Resident,1,8/15/2010,8/15/2011
805,LEASE#lq-9529,58 Redwing Parkway,Atlanta,30340,Resident,3,12/17/2016,12/17/2019
806,LEASE#cd-3960,69397 Fallview Trail,Fresno,93709,Resident,1,7/3/2016,7/3/2017
807,LEASE#jx-2726,5 Sugar Alley,Pasadena,91186,Resident,1,4/11/2012,4/11/2013
808,LEASE#qa-2184,092 Sunbrook Pass,Atlanta,31132,Resident,3,9/6/2014,9/6/2017
809,LEASE#id-1048,788 Saint Paul Drive,Garden Grove,92844,Resident,2,4/2/2020,4/2/2022
810,LEASE#xw-0934,35 Oakridge Center,Savannah,31422,Resident,3,8/19/2015,8/19/2018
811,LEASE#is-2081,77414 Corscot Place,Boston,2203,Resident,2,12/7/2013,12/7/2015
812,LEASE#lf-4641,5 Loftsgordon Parkway,Berkeley,94705,Resident,1,12/10/2012,12/10/2013
813,LEASE#is-7753,6 Cordelia Circle,Los Angeles,90065,Resident,3,7/15/2011,7/15/2014
814,LEASE#zd-0166,54549 3rd Alley,Atlanta,31119,Resident,3,12/14/2013,12/14/2016
815,LEASE#gx-0543,19 Browning Trail,Fresno,93778,Resident,3,5/7/2011,5/7/2014
816,LEASE#nx-4341,42702 Waywood Court,Duluth,30195,Resident,2,11/25/2016,11/25/2018
817,LEASE#gq-1029,2683 Pleasure Place,San Jose,95155,Resident,3,5/28/2020,5/28/2023
818,LEASE#ct-4986,1 Lindbergh Trail,Brockton,2305,Resident,2,1/18/2021,1/18/2023
819,LEASE#nw-8657,86 Waywood Place,Fresno,93794,Resident,2,9/18/2017,9/18/2019
820,LEASE#ih-4720,347 Namekagon Trail,Atlanta,31136,Resident,2,5/3/2018,5/3/2020
821,LEASE#zn-5457,3405 Carberry Court,San Diego,92127,Resident,2,5/21/2021,5/21/2023
822,LEASE#xs-7949,7 Carberry Pass,Pasadena,91117,Resident,2,3/23/2015,3/23/2017
823,LEASE#yb-3506,9 Manufacturers Trail,Los Angeles,90015,Resident,1,1/16/2011,1/16/2012
824,LEASE#fi-4192,72 Bay Parkway,Atlanta,30368,Resident,1,8/5/2016,8/5/2017
825,LEASE#ln-8712,8 Hoffman Pass,North Hollywood,91606,Resident,1,10/25/2011,10/25/2012
826,LEASE#fn-4920,2 Lien Avenue,Anaheim,92805,Resident,2,1/1/2017,1/1/2019
827,LEASE#ly-9342,4074 Sheridan Drive,Woburn,1813,Resident,3,1/26/2013,1/26/2016
828,LEASE#ei-9971,6 Linden Circle,Bakersfield,93305,Resident,2,6/23/2012,6/23/2014
829,LEASE#ex-0107,9 Straubel Junction,San Francisco,94116,Resident,1,12/1/2014,12/1/2015
830,LEASE#vd-9805,58634 Mcguire Trail,Garden Grove,92844,Resident,3,2/1/2018,2/1/2021
831,LEASE#ub-0992,63 Coolidge Park,Inglewood,90305,Resident,3,2/13/2015,2/13/2018
832,LEASE#dl-1950,741 Haas Hill,San Diego,92160,Resident,1,12/18/2012,12/18/2013
833,LEASE#ns-5338,92 Farwell Terrace,Mountain View,94042,Resident,2,8/26/2011,8/26/2013
834,LEASE#cf-8829,0 Ohio Terrace,Los Angeles,90189,Resident,2,2/27/2019,2/27/2021
835,LEASE#yr-6994,158 Marquette Plaza,Lawrenceville,30045,Resident,2,3/18/2014,3/18/2016
836,LEASE#wu-6326,75 Utah Avenue,Sacramento,94286,Resident,1,7/21/2014,7/21/2015
837,LEASE#qn-9630,42 Farwell Avenue,Sacramento,94297,Resident,2,8/25/2011,8/25/2013
838,LEASE#tk-4469,99355 Dayton Place,Long Beach,90840,Resident,2,4/21/2020,4/21/2022
839,LEASE#tv-1053,2 Dovetail Alley,Burbank,91520,Resident,3,2/21/2013,2/21/2016
840,LEASE#nd-8653,0686 Farwell Terrace,Orange,92867,Resident,1,12/20/2011,12/20/2012
841,LEASE#rf-3439,43 Fremont Avenue,Bakersfield,93399,Resident,2,4/13/2015,4/13/2017
842,LEASE#lj-6047,7 Union Pass,Los Angeles,90050,Resident,1,2/18/2012,2/18/2013
843,LEASE#sx-4710,9966 Emmet Parkway,Los Angeles,90010,Resident,3,4/3/2010,4/3/2013
844,LEASE#bb-6994,6710 Moulton Lane,Fresno,93786,Resident,1,8/15/2017,8/15/2018
845,LEASE#yy-4488,35 Chinook Pass,Orange,92867,Resident,1,5/15/2010,5/15/2011
846,LEASE#dy-6446,510 Lillian Point,Fullerton,92835,Resident,3,5/4/2017,5/4/2020
847,LEASE#th-6889,4230 Shelley Place,Los Angeles,90005,Resident,3,7/24/2012,7/24/2015
848,LEASE#js-9247,9216 Banding Terrace,Brea,92822,Resident,3,9/12/2019,9/12/2022
849,LEASE#cq-1994,5 Paget Crossing,San Jose,95155,Resident,1,12/13/2020,12/13/2021
850,LEASE#zf-2739,926 Lakewood Gardens Court,Simi Valley,93094,Resident,1,2/21/2019,2/21/2020
851,LEASE#jb-5334,0275 Westridge Point,San Luis Obispo,93407,Resident,3,6/12/2011,6/12/2014
852,LEASE#id-3054,488 Miller Hill,San Diego,92191,Resident,2,10/10/2013,10/10/2015
853,LEASE#ts-5799,96972 Esch Plaza,San Diego,92145,Resident,1,10/19/2011,10/19/2012
854,LEASE#mb-6456,69124 Hermina Lane,Oakland,94611,Resident,1,2/8/2012,2/8/2013
855,LEASE#wb-9508,190 Steensland Street,Macon,31296,Resident,3,3/17/2017,3/17/2020
856,LEASE#xs-3633,04510 Manitowish Parkway,Macon,31217,Resident,2,11/4/2010,11/4/2012
857,LEASE#ae-5412,447 Anthes Trail,Alhambra,91841,Resident,1,6/18/2017,6/18/2018
858,LEASE#se-0485,4849 Hallows Circle,Bakersfield,93305,Resident,1,10/15/2018,10/15/2019
859,LEASE#pa-4070,83707 Kedzie Center,Pomona,91797,Resident,1,9/10/2012,9/10/2013
860,LEASE#qf-3304,002 Fairfield Street,Los Angeles,90094,Resident,1,4/17/2021,4/17/2022
861,LEASE#iy-1181,965 Kinsman Alley,San Jose,95150,Resident,1,3/24/2012,3/24/2013
862,LEASE#se-1152,938 Westport Way,Cumming,30130,Resident,3,9/19/2017,9/19/2020
863,LEASE#lr-3410,07 Hintze Alley,Sacramento,95818,Resident,1,2/10/2012,2/10/2013
864,LEASE#bz-3223,1010 Browning Lane,Lynn,1905,Resident,1,5/1/2013,5/1/2014
865,LEASE#vo-5313,28 Ridgeview Drive,San Jose,95128,Resident,2,8/17/2018,8/17/2020
866,LEASE#xq-4541,33 Steensland Way,Torrance,90510,Resident,2,7/1/2010,7/1/2012
867,LEASE#ye-5526,17 Dwight Junction,Sacramento,95823,Resident,2,12/30/2019,12/30/2021
868,LEASE#nm-3542,96 Almo Place,Decatur,30089,Resident,3,6/26/2010,6/26/2013
869,LEASE#kk-6311,152 Coolidge Drive,Atlanta,31106,Resident,1,6/17/2011,6/17/2012
870,LEASE#pf-8651,6 Sauthoff Way,Pasadena,91186,Resident,1,8/4/2012,8/4/2013
871,LEASE#gp-7347,770 Bunker Hill Park,Atlanta,30358,Resident,3,7/31/2014,7/31/2017
872,LEASE#va-7934,38 Shoshone Court,Macon,31205,Resident,3,7/14/2016,7/14/2019
